contrast_0,homogeneity_0,correlation_0,contrast_45,contrast_90,label
819.8502061855671,0.5437927485087516,-15386.602192892651,999.45127030404,1291.3051546391753,G
998.5590625,0.5326619280504117,-15481.96251954008,1243.172388139016,1496.6445833333337,G
1112.2454736842103,0.5244722637475544,-15588.223488599606,1427.8325737847222,1582.5233684210527,G
329.63111111111107,0.599200536023886,-14961.608402520256,551.3486378940925,531.2795959595959,G
624.4176530612244,0.5610949750529537,-15130.735935952947,551.3486378940925,1035.0718367346938,G
780.6837113402062,0.5448115200893536,-15264.922723574891,964.659204498126,1217.8818556701033,G
952.8321875000004,0.5317464686388441,-15368.512158843088,1186.557976405569,1427.1406250000002,G
1054.5767368421054,0.5215456742261889,-15481.32019657534,1359.3208550347222,1519.204421052632,G
311.94060606060606,0.6023872721598975,-15001.845326286668,528.7607387001326,503.37898989899,G
608.9687755102041,0.5676790162440206,-15212.912136158708,528.7607387001326,1012.0695918367348,G
777.7637113402061,0.5482508377790751,-15364.697479872872,931.563931695127,1188.178762886598,G
942.8032291666668,0.5356064111893178,-15461.818599132068,1143.5969816133488,1364.347083333333,G
1046.3595789473684,0.5257944816513677,-15565.673885640295,1287.702365451389,1454.6724210526318,G
340.0111111111111,0.5994614385079231,-15053.350460754584,592.9348025711663,558.0880808080808,G
667.7674489795919,0.5602204201981249,-15241.545603267885,592.9348025711663,1110.138775510204,G
845.3943298969073,0.5436331876428793,-15369.890496280865,1016.7270928779676,1316.6237113402062,G
1028.35875,0.5326545479296401,-15495.902418293184,1267.651929004145,1534.1458333333337,G
1137.788947368421,0.5233262579248316,-15614.07518681407,1435.479817708333,1634.6109473684212,G
316.38353535353536,0.6375513243311053,-12654.594858679991,404.0525456586063,540.7111111111112,G
570.7026530612244,0.5993776865565583,-12747.46562134622,404.0525456586063,984.9344897959182,G
666.1320618556701,0.582799473431832,-12824.723342780637,750.8898375676803,1106.9290721649486,G
874.2725,0.5679301690019062,-12897.042425311349,926.7991284939952,1335.6037500000002,G
984.3844210526316,0.5570325140715227,-12966.451860854677,1052.714626736111,1405.7517894736843,G
319.88353535353536,0.6379853282380584,-12730.183587787684,426.6408529741863,552.6076767676768,G
597.222448979592,0.5981218416265695,-12844.073987717202,426.6408529741863,1029.0979591836735,G
697.4648453608248,0.579684686367385,-12926.31268583646,791.872553102874,1192.2265979381443,G
890.3970833333335,0.565406774646463,-12993.378160914515,980.986396003826,1422.9212500000003,G
1005.420947368421,0.5569130640440952,-13063.551926871249,1125.358072916667,1496.0216842105262,G
208.67737373737373,0.2865307634750286,-18486.24695263545,382.5736149372513,415.5888888888889,G
492.8885714285715,0.2264966533743677,-18525.762556268182,382.5736149372513,808.3252040816327,G
639.7735051546392,0.210085776052673,-18586.91348836282,639.890149937526,938.7327835051548,G
733.713125,0.2006323383497905,-18645.74694086002,813.1191412477417,1101.6445833333337,G
817.4055789473686,0.1932968194209754,-18698.007346693903,933.541015625,1171.4553684210528,G
380.4239393939394,0.609274734928778,-13731.8810262375,662.9261299867361,725.7339393939393,G
780.6584693877551,0.5677799598852461,-13864.342327170598,662.9261299867361,1441.180612244898,G
974.9654639175258,0.5492619138276771,-13962.619072484966,1229.4482507288633,1679.980618556701,G
1173.0032291666666,0.5368104178128162,-14045.336965649987,1504.2245722180896,1928.5952083333336,G
1311.9115789473683,0.5268451308968917,-14138.856470500328,1690.5764973958333,2058.5882105263154,G
260.3810101010101,0.6326901443109579,-13121.987124295818,409.3270074482196,480.7381818181818,G
532.1643877551021,0.5898593754686979,-13219.037913614504,409.3270074482196,948.5402040816326,G
658.6349484536082,0.5696548743700508,-13305.496120450163,775.6292169929196,1106.3659793814436,G
802.5259375,0.5549728484177223,-13386.659264936652,985.076522478478,1281.2504166666663,G
902.6226315789472,0.5436589849921324,-13464.1644676937,1133.9994574652778,1361.622947368421,G
220.2560606060606,0.6423402051452223,-13125.41849531989,380.7824711764105,413.5381818181818,G
448.120306122449,0.6026179260393726,-13223.115612150872,380.7824711764105,799.9240816326529,G
553.2358762886598,0.5830578404702541,-13312.183140908544,689.6002707205331,935.9117525773196,G
672.2970833333334,0.5674696854925413,-13389.780638321306,868.5405462854715,1098.3866666666663,G
755.9172631578947,0.5574573059228461,-13460.716810834158,995.2727864583334,1167.6703157894738,G
343.2436363636364,0.5857938250363447,-15351.897355868505,720.5115804509744,632.0636363636365,G
734.7363265306122,0.546950358784888,-15507.697206462955,720.5115804509744,1242.6375510204084,G
944.046701030928,0.528360065254221,-15616.538488293349,1252.049146189088,1476.2715463917525,G
1142.6093750000002,0.516435452390111,-15704.67304614024,1568.081517695823,1735.0241666666668,G
1268.6604210526316,0.5092068887164091,-15775.165413959568,1758.8706597222222,1849.3669473684208,G
348.28575757575754,0.5896216584448172,-14603.720662511145,630.4802571166208,609.0816161616161,G
704.5444897959181,0.5466762997097507,-14735.303809171077,630.4802571166208,1160.421836734694,G
867.5502061855669,0.52728632753013,-14837.731248698894,1074.8463140358183,1346.9024742268043,G
1056.6314583333335,0.5158890926848035,-14918.150497909071,1347.9658837283455,1601.1477083333332,G
1176.5577894736844,0.5087234604223703,-14982.7672313868,1509.9565972222222,1692.2930526315793,G
302.75414141414143,0.5813649076729568,-15368.625371234595,647.6932966023875,588.4595959595961,G
655.1585714285715,0.5403608056352,-15506.535419646358,647.6932966023875,1134.515306122449,G
845.5047422680414,0.5207335707441796,-15609.730064396568,1108.302165764265,1328.6121649484537,G
1023.4782291666668,0.5085939390283686,-15691.920392567,1391.2925921989588,1570.687916666667,G
1144.218842105263,0.5029937121669669,-15741.995418215483,1561.4742838541663,1671.9113684210529,G
383.1293939393939,0.579782078692222,-15556.04765357622,772.4702581369248,720.4105050505049,G
824.6004081632653,0.5421304960464003,-15714.513269735598,772.4702581369248,1395.2122448979594,G
1054.1426804123712,0.5236148941766916,-15809.400390383164,1347.7040816326532,1607.6534020618562,G
1270.8971875000002,0.5121795298578373,-15855.81703711022,1695.3348921245615,1874.7483333333332,G
1401.205157894737,0.5056372116598303,-15908.70483349884,1905.558919270833,2015.4793684210524,G
342.14484848484847,0.6017729463251943,-15136.79239652276,575.3631262116111,588.9923232323231,G
684.060612244898,0.5596434092775014,-15258.751245301371,575.3631262116111,1094.7191836734694,G
838.0235051546393,0.5397244936062091,-15361.07102727588,1006.8163265306124,1224.221443298969,G
1020.1963541666668,0.5275177493980843,-15428.04877110932,1239.687108088001,1432.7237500000003,G
1127.6924210526315,0.5209675060044221,-15468.11451822202,1388.5083550347224,1519.246105263158,G
359.9285858585859,0.5737826345713924,-16473.322510133068,740.8528721559023,698.4391919191919,G
746.7093877551021,0.5350519308876522,-16696.032668642147,740.8528721559023,1357.6569387755103,G
939.8719587628868,0.5166129750864784,-16773.623524018876,1300.9645980841317,1646.1303092783503,G
1160.5937500000002,0.5045882972524542,-16818.0007230364,1653.9105112126686,1961.0330208333332,G
1313.3689473684212,0.4964269519075362,-16880.154404233057,1889.7809244791667,2043.0121052631584,G
325.05797979797984,0.6016262930561331,-15689.020379266722,655.3488419549026,602.1367676767677,G
683.4508163265306,0.5641818265659778,-15878.14838256308,655.3488419549026,1172.658775510204,G
875.3225773195877,0.5464888316889734,-15935.327089715664,1192.275093710954,1419.7037113402064,G
1058.5200000000002,0.5354352427014046,-15959.190199937551,1530.4747582102243,1669.9202083333334,G
1159.6006315789473,0.5275155526491887,-16012.61642412218,1711.5965711805557,1753.115157894737,G
233.9327272727273,0.3183009961370344,-15439.50135594105,314.67982858891946,242.7356565656565,H
523.644693877551,0.2457272151168043,-15471.33384717859,314.67982858891946,522.8537755102041,H
672.2742268041238,0.2334426497546466,-15530.124108134234,593.5009371095376,629.3297938144331,H
786.6895833333335,0.2281729099364287,-15626.746033769485,748.8488681050059,740.969375,H
849.8044210526317,0.2274584550548171,-15706.02128618142,862.3151041666666,849.5048421052632,H
244.5242424242424,0.3097196613402901,-15820.09510604164,328.4264870931538,235.6506060606061,H
531.4849999999999,0.2394382694917931,-15859.276452642338,328.4264870931538,522.0519387755103,H
672.4456701030929,0.2222024916651835,-15916.922341226964,591.470012494794,642.2970103092783,H
796.84,0.219376267510718,-16006.278626493891,754.1295568073122,753.9425000000001,H
870.0676842105264,0.218715835758371,-16098.68372971324,867.0080295138888,863.2041052631578,H
256.00888888888886,0.2854268434387661,-16988.459758907542,315.06060606060606,232.6923232323232,H
560.6858163265306,0.2257104510665746,-17012.02742087275,315.06060606060606,525.4933673469388,H
712.60793814433,0.2084716445219978,-17075.562601543334,594.853394418992,659.166494845361,H
835.8431250000001,0.2071635362668913,-17171.433561414724,743.2703794239559,761.52875,H
909.66,0.2032506535931114,-17266.596254263994,860.8387586805554,852.9961052631578,H
251.36434343434345,0.2925411979440321,-17092.61638238227,327.45117845117846,235.6069696969697,H
557.2533673469388,0.2154360343363892,-17124.73641874179,327.45117845117846,536.3475510204082,H
716.0407216494845,0.2143835024055668,-17209.083965577614,608.0881924198252,669.5183505154639,H
850.3150000000002,0.2052921276765944,-17313.437603024387,756.4524391540016,765.4076041666667,H
925.9694736842108,0.2040430207096916,-17405.847665029254,874.2386067708333,849.4162105263158,H
266.2539393939394,0.2798221451714556,-17349.89804786843,363.1136618712376,269.2248484848485,H
603.2505102040816,0.2145466828607565,-17392.928596848287,363.1136618712376,606.574693877551,H
787.3128865979381,0.1995598890612979,-17467.159580636886,660.7124114952103,750.7588659793815,H
933.85875,0.1950649083120188,-17570.160769082257,830.8746944414922,856.9925000000001,H
1019.106,0.1939672550516204,-17661.394403370046,968.0598958333331,959.240105263158,H
184.04030303030305,0.3380071097224861,-15919.614242312184,253.44026119783692,167.5311111111111,H
399.5226530612244,0.2597945018568147,-15948.11846428415,253.44026119783692,379.30877551020416,H
513.0635051546392,0.243451057897748,-16023.179851912162,456.7114743856726,478.7353608247423,H
607.7270833333334,0.2355530189918714,-16117.73443574348,565.5381018174089,555.3856249999999,H
654.9418947368422,0.2388482574218151,-16201.923722856587,638.6583116319445,627.1175789473683,H
245.8359595959596,0.2974015187605699,-16264.351867705434,369.5500459136823,261.04858585858585,H
540.9001020408165,0.2217291206518663,-16312.242129353011,369.5500459136823,582.0241836734696,H
700.2370103092785,0.2129126901081006,-16394.7854940699,629.1090170762184,695.6536082474228,H
828.7119791666667,0.2060078875874047,-16482.839410987373,793.5077053884578,791.0129166666667,H
902.6127368421052,0.2085242677401295,-16568.83670911616,900.5872395833333,899.9755789473685,H
212.78727272727272,0.3183970771045404,-16134.74207399031,309.5703499642894,220.68424242424243,H
466.18877551020415,0.2436090084791532,-16169.635742783945,309.5703499642894,486.70153061224494,H
585.8137113402062,0.226375987539131,-16256.433482643204,518.5287380258226,584.5365979381444,H
683.4434375,0.2210671346594326,-16352.713398111557,645.6692528430228,671.3376041666666,H
741.697894736842,0.2221941086977157,-16427.488320376673,751.5907118055557,763.5194736842107,H
147.38333333333333,0.3209973854756979,-17241.821503282325,212.9319457198245,153.35333333333332,H
324.94857142857137,0.2480789205901823,-17265.126163926394,212.9319457198245,337.6126530612244,H
420.3117525773195,0.2297087621101656,-17327.937274266296,375.765410245731,412.929587628866,H
497.8913541666668,0.2240137103450748,-17409.43422847312,476.6964608353704,484.2851041666667,H
544.0331578947367,0.2252608054545292,-17493.12514986896,545.6788194444445,563.3605263157895,H
155.39141414141417,0.3262985853475717,-15850.657007249449,222.7452300785634,173.88979797979803,H
349.3351020408164,0.2487469412671998,-15881.321735434947,222.7452300785634,383.55551020408166,H
452.1589690721649,0.2337545187133559,-15926.119735445189,402.9132653061225,473.58659793814434,H
536.7711458333333,0.2262156712849453,-15990.622728443084,511.0878945690296,559.7109375,H
593.9088421052631,0.2220580322387363,-16056.048717201797,597.8972439236112,635.4887368421053,H
170.26535353535348,0.3115505324147524,-16944.263425201523,216.9584736251403,169.01232323232324,H
381.3544897959184,0.2391124449335392,-16959.17642423128,216.9584736251403,364.9488775510205,H
484.42288659793815,0.2244500809498386,-17020.88479094494,403.8101832569763,447.1516494845361,H
563.8016666666667,0.2147495254696636,-17099.86918674893,496.641088319694,536.2826041666668,H
617.2206315789474,0.2186094242505767,-17171.6831862789,568.2725694444445,622.9497894736843,H
213.97838383838385,0.3022904896889424,-17005.07170955219,272.79685746352413,206.94585858585856,H
483.42204081632656,0.2208351061165444,-17032.89240952215,272.79685746352413,457.3207142857143,H
631.3696907216495,0.2077548230198239,-17081.57650552239,501.7691586838818,577.6910309278351,H
743.3375000000001,0.2050985659301598,-17165.872173830314,627.2355191837603,693.4877083333333,H
811.6262105263158,0.2052828919082908,-17253.756965153087,733.5872395833333,791.1917894736841,H
164.0811111111111,0.3257696992872433,-16339.151862920024,232.89796959493933,163.96151515151516,H
361.42132653061225,0.2507534323147602,-16341.49808913252,232.89796959493933,370.2814285714287,H
465.73412371134026,0.2369807479681931,-16395.885301945968,425.2360474802165,468.3425773195875,H
557.7289583333334,0.2280666040769855,-16484.15180778499,524.0223190562228,537.0333333333333,H
616.0653684210527,0.2217089729066098,-16566.24020150071,604.5757378472222,603.5386315789474,H
210.9142424242424,0.3044756570867788,-16497.40714889431,328.6598306295276,231.2760606060606,H
462.4357142857144,0.2336857368267386,-16503.510140340713,328.6598306295276,502.6395918367348,H
593.3128865979381,0.2230250182082828,-16560.556293776513,569.1435860058309,617.8770103092784,H
701.6667708333334,0.2145734505914584,-16663.772422366317,717.560633436072,722.3186458333334,H
761.4484210526316,0.213113840858352,-16769.337672684353,806.775390625,807.9017894736843,H
162.37111111111113,0.3186586350471216,-16157.826763541316,244.7283950617284,179.8661616161616,H
356.2304081632654,0.2431343754055969,-16160.83959976531,244.7283950617284,390.2518367346938,H
458.8176288659793,0.2331525803947859,-16188.586270532456,429.3550603915035,464.337525773196,H
544.3128125000001,0.226510794015782,-16273.080959072273,546.9829950047828,541.4559375,H
595.0454736842105,0.224259267670502,-16354.615887975093,626.7905815972222,633.0237894736844,H
238.0791919191919,0.2912552373145095,-17050.84404966365,327.3483318028772,234.52888888888887,H
518.8624489795918,0.2231548378555586,-17069.29433478356,327.3483318028772,519.5273469387755,H
658.84,0.2079691966701524,-17121.55543984526,579.8809870887131,633.6050515463918,H
778.5633333333334,0.2014558415313522,-17209.646983788967,720.1031990647253,745.3180208333333,H
841.0113684210527,0.203731776574542,-17291.22321937959,815.8162977430557,852.8736842105263,H
166.75797979797977,0.3273499997028699,-15852.966506513818,237.6717681869197,171.38949494949497,H
366.65612244897954,0.247278414185802,-15868.096864356585,237.6717681869197,382.9187755102041,H
478.75948453608254,0.23478537070395,-15894.877705509129,418.9768846314036,492.2025773195877,H
575.45875,0.2323013642874402,-15969.39681890631,553.0501647358913,591.2784375,H
627.2102105263158,0.2331205039726974,-16048.483536384072,634.8696831597222,660.3845263157896,H
193.27212121212125,0.3108133715250126,-16054.03137448949,278.8991939598001,204.4219191919192,H
430.1677551020408,0.2429857290443394,-16100.548298841151,278.8991939598001,447.96387755102046,H
557.128556701031,0.2282260709800139,-16168.643294961264,488.60370678883794,553.646288659794,H
665.9732291666667,0.2200319430529956,-16238.84901969491,617.1346583058773,653.1480208333334,H
729.8229473684211,0.2201632222566251,-16320.205997185263,703.1072048611112,728.1657894736842,H
193.73818181818183,0.3052337900740042,-16874.579775621998,295.9611264156719,209.8633333333333,H
423.8626530612245,0.2334048779721622,-16902.97319104156,295.9611264156719,453.0772448979593,H
541.2639175257732,0.2219239563833805,-16940.62222322302,500.4990628904622,542.5148453608247,H
635.5736458333333,0.2115055342050394,-17037.293328197873,617.9501541077692,640.8925,H
694.8432631578949,0.2067184220620849,-17145.107168810035,694.6038411458333,722.895052631579,H
163.04959595959596,0.3272243204039318,-16397.64699205373,265.4490358126722,186.24040404040403,H
355.3923469387755,0.2536476738148111,-16405.27256291291,265.4490358126722,396.66183673469385,H
459.9364948453608,0.2304432543112929,-16446.982161365035,448.6494169096211,469.9939175257732,H
555.8076041666667,0.2252183779282573,-16549.495953242622,543.1234987777661,552.9072916666668,H
611.9995789473686,0.2254150377934081,-16633.971218362236,616.7553168402777,632.3182105263159,H
165.01515151515156,0.3258318263484461,-16927.403141956773,246.48046117743087,178.24646464646466,H
356.3792857142858,0.2473611133408171,-16937.965587470146,246.48046117743087,386.7980612244898,H
456.3786597938144,0.2329480441217317,-17000.327941773896,426.3206997084548,472.0524742268042,H
545.3715625000001,0.2286934422352642,-17102.651486241306,522.9850143479648,544.6084375,H
595.4028421052632,0.2303376004857557,-17190.32697852632,593.6238064236111,612.2667368421053,H
190.5988888888889,0.3192823894912539,-15924.787049788049,280.5660646872768,191.69414141414143,H
404.4738775510205,0.2417977214960694,-15942.251994791017,280.5660646872768,427.8113265306122,H
506.8039175257732,0.2348905207346348,-15979.822047618643,502.0622657226156,545.8048453608247,H
608.6564583333335,0.22823433359417,-16044.12803462902,644.5327877564034,658.6021875000001,H
672.984105263158,0.2252501694318593,-16119.835521470932,737.1975911458333,741.9229473684211,H
226.82181818181817,0.3065958522720881,-16238.236579589206,324.23966942148763,234.78272727272727,H
494.82489795918366,0.2292273745769459,-16269.543043947337,324.23966942148763,520.0583673469388,H
628.5632989690722,0.222118358384107,-16327.566408473083,589.4221157850895,631.8442268041238,H
744.0027083333335,0.2156126195569196,-16410.492805077483,735.9877776596877,742.28625,H
811.6386315789475,0.2107578751993451,-16487.18897976034,842.4931640624999,836.741052631579,H
205.2139393939394,0.3125208504104912,-16342.251058225267,285.5978981736557,206.64828282828285,H
455.8178571428572,0.2441207726357923,-16360.316273512044,285.5978981736557,465.4164285714285,H
583.7244329896907,0.2225372415359239,-16415.84371954323,508.5213452728031,576.2627835051546,H
686.6830208333333,0.2168401611171607,-16495.169964795805,657.8282495483049,677.3501041666666,H
744.8605263157896,0.2263081847871987,-16582.87273756357,765.8015407986111,771.2177894736842,H
225.68626262626265,0.3195407797370952,-15720.769351593966,301.03336394245486,222.1389898989899,H
483.9086734693878,0.2465989539385131,-15728.898263248411,301.03336394245486,498.0336734693877,H
614.2272164948454,0.2285490548735937,-15792.857072386085,537.1384839650146,608.3281443298969,H
733.2422916666666,0.2222689524697673,-15879.05567005638,679.7841428419599,701.6625000000001,H
797.2360000000001,0.2264407682053302,-15962.244322497174,790.0959201388889,803.3662105263159,H
216.73131313131307,0.3097111729955146,-16176.17487001213,301.9766350372411,214.78070707070708,H
473.8746938775511,0.2365136293567511,-16171.214426731607,301.9766350372411,491.5386734693879,H
606.8650515463917,0.2269713113867571,-16209.198459272402,554.9707413577676,610.8203092783505,H
721.1569791666667,0.2177217594758465,-16288.875998402087,694.8486555425657,694.5936458333334,H
789.5423157894737,0.2158770182812603,-16378.764757779098,803.3804253472221,777.3414736842105,H
218.54050505050503,0.3092283617094172,-15457.287005075805,291.7068666462605,218.74393939393943,H
485.1833673469389,0.2386516433849387,-15481.954701596864,291.7068666462605,486.2291836734693,H
616.599381443299,0.2222796134513358,-15536.787214158265,544.0937109537693,594.1973195876288,H
724.9482291666668,0.2142345833568585,-15635.874489941672,698.3398873419067,682.7780208333335,H
793.5636842105263,0.2182124566559744,-15728.896892083265,796.2821180555554,766.756105263158,H
248.87949494949493,0.29843848492616,-15377.252699019911,361.87225793286393,266.1884848484849,H
546.6125510204082,0.22969978632522,-15380.686651096354,361.87225793286393,575.6386734693878,H
702.229587628866,0.21451222788389,-15419.509745120637,651.6973136193253,704.1064948453608,H
831.1523958333333,0.2106636877937963,-15479.196988540454,825.8920182803699,819.0404166666668,H
898.8304210526317,0.2087422692343393,-15546.341214489186,916.449001736111,900.8012631578948,H
276.65727272727275,0.2967225044544989,-15640.588189228756,354.5154576063667,276.2987878787879,H
601.8217346938776,0.2306574290474692,-15659.122018553877,354.5154576063667,613.1475510204083,H
770.4360824742269,0.2153166723742355,-15710.6920148706,668.4875052061641,755.2753608247422,H
909.739375,0.2073793132281316,-15782.377493969116,876.3218195344882,861.0008333333334,H
993.1404210526316,0.2032678009187828,-15870.79298313201,990.048068576389,934.7793684210528,H
273.020202020202,0.297447368990175,-15781.044394707647,337.0324456688093,231.83181818181825,H
589.5433673469388,0.2267379648436286,-15806.986495740164,337.0324456688093,533.1743877551021,H
724.9528865979382,0.218941090883683,-15861.747326448554,615.3247605164515,671.0571134020618,H
844.6018750000002,0.2094558919321031,-15946.326684508733,778.696992241471,770.5662500000001,H
914.467894736842,0.2118921200828495,-16029.64774206343,885.1733940972223,855.5545263157894,H
246.5109090909091,0.3057344295081791,-16109.68474195202,299.3924089378634,197.48434343434343,H
514.851836734694,0.2336416704400843,-16114.496075401044,299.3924089378634,452.0485714285715,H
633.201443298969,0.222684337870421,-16170.307560907442,533.3984798000834,575.0237113402062,H
738.4235416666668,0.2115996215177688,-16261.175350518875,675.6079285790202,675.0473958333333,H
783.4527368421052,0.2103171718446833,-16338.95721763455,769.3695746527776,761.2095789473685,H
193.7146464646465,0.3259601175590315,-15109.1298019652,247.6005509641873,182.21252525252524,H
433.9441836734694,0.2574235263209656,-15133.444201588924,247.6005509641873,413.3238775510205,H
552.0530927835052,0.2469611540595017,-15203.579607241054,448.3045605997502,518.7668041237114,H
642.418125,0.2355614165723905,-15285.573008277475,583.1100010628122,610.2960416666667,H
689.3203157894736,0.2379995960429498,-15354.59146723412,670.3924696180555,690.1414736842106,H
218.96131313131315,0.3045044906109738,-15794.78165247298,260.9300071421283,186.4690909090909,H
476.9991836734695,0.2348143378181104,-15817.285325253642,260.9300071421283,437.0409183673469,H
599.6626804123712,0.2245938788866769,-15872.808852151556,495.43107038733865,568.0330927835051,H
695.4105208333333,0.2154156827915389,-15959.59567822344,640.9991497502392,682.6863541666668,H
748.1287368421052,0.2118955781690992,-16045.040677972744,747.8748914930555,766.8012631578948,H
311.2518181818182,0.2938034169220643,-15145.563412740536,370.13437404346496,240.2240404040404,H
668.8376530612245,0.2245572282709573,-15150.851780288138,370.13437404346496,559.0000000000001,H
816.1901030927835,0.2146479114286102,-15202.360568206695,653.6331736776344,719.2958762886599,H
938.0021875,0.2078543817344145,-15278.735663543552,849.0009565309811,858.5029166666667,H
999.8911578947368,0.2120710927039881,-15349.56669478681,977.4152560763888,974.820315789474,H
203.10848484848484,0.3442689924972192,-14254.81981090482,243.14131211100909,166.83050505050505,H
452.3534693877551,0.2629746656914634,-14262.751932351268,243.14131211100909,390.1621428571429,H
561.0823711340207,0.2505316500780428,-14310.001911463154,445.0447730112453,506.3504123711341,H
643.9611458333334,0.2497221412881841,-14395.51203497918,593.3271335954937,611.0866666666667,H
688.9194736842105,0.2447471777050553,-14473.122917860492,682.4180772569445,691.6801052631579,H
215.64686868686863,0.3117972555528459,-15629.863893061369,270.57769615345376,185.85282828282828,H
472.4419387755102,0.2363534575791969,-15626.596484688323,270.57769615345376,438.9522448979592,H
582.510412371134,0.227058931090211,-15676.0363706118,497.62984173261145,572.6519587628866,H
673.9228125000001,0.2187214825703999,-15748.892064069574,646.3619938356893,675.0490625000001,H
731.4047368421053,0.215829195308949,-15808.328979595151,749.0472005208333,760.640947368421,H
294.1665656565657,0.2804049867937573,-16241.798985874251,358.467197224773,245.14838383838384,H
642.5739795918367,0.2167796350990556,-16256.26116049267,358.467197224773,593.5114285714285,H
802.6738144329896,0.2067184869567948,-16315.583475528329,672.5197834235736,773.7973195876289,H
944.7372916666666,0.2015161494286768,-16386.200904103054,870.7203741098948,900.5508333333335,H
1033.996947368421,0.2021458374747097,-16442.349904543065,1002.8002387152776,999.684947368421,H
236.6955555555556,0.3015540291747918,-15919.568697360131,292.8496071829406,217.47393939393945,H
521.1714285714286,0.2299941797086301,-15934.26682727138,292.8496071829406,492.9893877551021,H
654.7973195876289,0.219450939095097,-15976.33405146361,550.4184714702208,614.1521649484537,H
771.8164583333333,0.2088916282007628,-16064.628854502864,733.6889148687427,724.9744791666667,H
845.9423157894737,0.2117400137604192,-16153.980225995156,858.1165364583334,822.9495789473687,H
204.7471717171717,0.3252801660422532,-15020.100694952427,264.08917457402305,193.07232323232324,H
439.4331632653062,0.2550771406104941,-15037.39415329802,264.08917457402305,449.9085714285714,H
549.6026804123711,0.2455617018571141,-15088.858728736452,501.40889212828,587.3683505154638,H
657.7486458333333,0.2355523466928104,-15160.7168284912,655.1397598044425,701.4153125,H
738.0435789473687,0.2271724166498716,-15240.63525958621,755.0545789930557,783.4737894736842,H
253.1355555555556,0.2973481044355479,-16449.92174429646,314.0797877767575,213.83020202020205,H
548.380306122449,0.219784670071004,-16452.060306587595,314.0797877767575,491.0561224489796,H
687.776907216495,0.2121464774682987,-16522.019713166796,597.3040399833403,630.6837113402063,H
824.6423958333334,0.2037346408532071,-16613.69004170446,778.8573706026145,757.783125,H
914.5846315789472,0.2046736469252977,-16701.224180410878,893.677517361111,871.2998947368422,H
241.70434343434349,0.2962072540576362,-16449.560727400407,311.537802265075,231.169797979798,H
532.8694897959184,0.2245302271648751,-16446.394367041466,311.537802265075,535.3579591836735,H
673.1410309278349,0.2122184866209667,-16503.665004877905,583.5619533527696,677.2443298969073,H
800.7839583333333,0.2069348718206073,-16590.512355813906,747.8072058667233,783.4768750000001,H
888.917052631579,0.2070139523047648,-16655.91579011077,865.0137803819443,874.454210526316,H
210.1019191919192,0.3161069098737655,-16575.17899170338,275.1996735027038,205.01939393939392,H
475.0177551020408,0.2453827501876931,-16602.83353034163,275.1996735027038,455.22408163265305,H
601.7705154639177,0.2322726217340141,-16669.45331870296,504.47844648063307,571.9645360824742,H
705.968125,0.2198229240327636,-16770.02495584081,661.0656817940271,686.65125,H
775.8033684210527,0.219810678273272,-16849.75683433905,752.0177951388889,783.8756842105263,H
188.00010101010105,0.327950463599772,-15785.359526679274,236.5195388225691,181.4388888888889,H
414.86357142857145,0.2560769971621628,-15803.883550758426,236.5195388225691,415.3550000000001,H
536.4451546391753,0.2414828037994966,-15859.751430903963,458.5393586005831,527.41793814433,H
640.5825000000001,0.2349018145282021,-15944.222361096516,599.7046444893186,612.6259375,H
711.2954736842106,0.2352238377113615,-16003.07501171786,684.5325520833334,676.2696842105263,H
277.12080808080805,0.2998859103181185,-15884.655074899714,358.6682991531476,263.9838383838384,H
613.2289795918368,0.2264840111574899,-15906.873316916332,358.6682991531476,601.872755102041,H
788.6350515463919,0.2074105371083686,-15965.62764955357,671.3148688046648,739.9997938144331,H
943.9109375,0.2032749281068074,-16050.651617636187,826.621532575194,831.7535416666666,H
1036.542947368421,0.2037820629176186,-16139.881365471969,955.2517361111112,929.958,H
283.42676767676767,0.2897459516739982,-16460.380819603633,353.3464952555861,249.3192929292929,H
622.7035714285715,0.2211260164965551,-16462.893110345554,353.3464952555861,570.7945918367348,H
797.1652577319588,0.20598208778106,-16526.63029347252,668.454081632653,714.4424742268042,H
946.2952083333332,0.2009370480248223,-16602.87558342293,822.6237644808162,816.4369791666668,H
1030.3223157894738,0.1931753621440082,-16683.954614057886,946.3207465277776,906.107052631579,H
186.9210101010101,0.3181465068650215,-16896.809510121395,242.85511682481376,179.44222222222223,H
415.7713265306122,0.2458931797217197,-16920.84869325653,242.85511682481376,405.43265306122447,H
521.538350515464,0.2355765573951299,-16984.342522811534,452.304768846314,513.8498969072165,H
603.8028125000001,0.2253293451286627,-17057.33757462569,569.7790413433946,602.2247916666668,H
663.0835789473684,0.2216578142757426,-17133.629061851672,647.0569661458333,679.496105263158,H
190.9859595959596,0.3308555192221492,-15693.857820285237,258.34394449545965,185.8086868686869,H
413.189387755102,0.2550826632089063,-15717.457101721537,258.34394449545965,421.44316326530617,H
518.7530927835052,0.2402224544212196,-15790.318718873368,482.9304456476469,536.200412371134,H
622.3010416666667,0.2280337180489815,-15881.591058094373,611.4052502922734,625.1702083333333,H
701.3673684210527,0.2226368491301027,-15963.980988381963,690.8515625,696.0003157894737,H
247.319696969697,0.2836101637381842,-17706.940364733593,307.41169268442,225.39353535353536,H
